Animal Id,Animal Type,Animal Breed,Kennel Number,Kennel Status,Intake Type,Intake Subtype,Reason,Intake Date,Intake Condition,Outcome Type,Outcome Date
A1107357,BIRD,DOMESTIC,LOST,IMPOUNDED,STRAY,WEB,,2020-09-06,NORMAL,OTHER,
A1107334,CAT,DOMESTIC SH,INCU 01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-09-12,APP WNL,EUTHANIZED,2020-09-13
A1106772,DOG,PIT BULL,VT 11,UNAVAILABLE,FOSTER,RETURN,OTHRINTAKS,2020-09-13,APP INJ,FOSTER,2020-09-13
A1107084,DOG,CAIRN TERRIER,LFSD 13,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-09-08,APP SICK,ADOPTION,2020-09-13
A0622612,DOG,SHIH TZU,LFSD 10,IMPOUNDED,TRANSFER,ALUMNI,OTHRINTAKS,2020-09-08,APP WNL,RETURNED TO OWNER,2020-09-13
A1107372,DOG,CHIHUAHUA SH,LOST,IMPOUNDED,STRAY,WEB,,2020-09-13,NORMAL,OTHER,
A1104325,CAT,DOMESTIC SH,AD 001,UNAVAILABLE,FOSTER,FOR ADOPT,OTHRINTAKS,2020-09-13,APP WNL,ADOPTION,2020-09-13
A1105873,DOG,GREAT PYRENEES,LOST,IMPOUNDED,STRAY,WEB,,2020-08-13,NORMAL,LOST EXP,2020-09-13
A1105862,DOG,MALTESE,LOST,IMPOUNDED,STRAY,WEB,,2020-08-08,NORMAL,LOST EXP,2020-09-13
A1107259,DOG,CAIRN TERRIER,LFSD 14,UNAVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2020-09-11,APP WNL,ADOPTION,2020-09-13
A1107360,DOG,CHIHUAHUA SH,LOST,IMPOUNDED,STRAY,WEB,,2020-09-08,NORMAL,OTHER,
A1107229,DOG,LABRADOR RETR,NMOMS 1,UNAVAILABLE,STRAY,AT LARGE,OTHER,2020-09-11,APP WNL,ADOPTION,2020-09-13
A0985820,DOG,LABRADOR RETR,AD 054,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-08-28,APP WNL,FOSTER,2020-09-12
A1107114,CAT,DOMESTIC SH,AC 059,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-09-09,APP SICK,ADOPTION,2020-09-13
A1105352,CAT,DOMESTIC SH,CC 31,AVAILABLE,FOSTER,RETURN,OTHRINTAKS,2020-09-13,APP WNL,ADOPTION,2020-09-13
A1107249,CAT,DOMESTIC SH,AC 051,UNAVAILABLE,OWNER SURRENDER,OTC,HOUSING,2020-09-11,APP WNL,ADOPTION,2020-09-13
A1107242,CAT,DOMESTIC SH,K05,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-09-11,APP WNL,FOSTER,2020-09-12
A1107355,DOG,JACK RUSS TERR,FOUND,IMPOUNDED,STRAY,WEB,,2020-09-08,NORMAL,OTHER,
A1107221,DOG,LABRADOR RETR,LFSD 03,UNAVAILABLE,STRAY,OTC,OTHRINTAKS,2020-09-11,APP SICK,TRANSFER,2020-09-13
A1107368,DOG,BLACK MOUTH CUR,LOST,IMPOUNDED,STRAY,WEB,,2020-09-12,NORMAL,OTHER,
A1107157,DOG,PIT BULL,DC 05,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-09-10,APP WNL,RETURNED TO OWNER,2020-09-14
A1107354,CAT,DOMESTIC SH,LFC 003,UNAVAILABLE,STRAY,OTC,OTHRINTAKS,2020-09-13,APP WNL,TRANSFER,2020-09-14
A1107168,DOG,GERM SHEPHERD,DC 16,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2020-09-10,APP WNL,ADOPTION,2020-09-14
A1107314,DOG,LABRADOR RETR,LFSD 15,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-09-12,UNDERAGE,ADOPTION,2020-09-14
A1052246,DOG,PIT BULL,INJD 009,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-09-13,APP WNL,TREATMENT,2020-09-14
A1104255,DOG,GERM SHEPHERD,VIP16,UNAVAILABLE,TRANSFER,ALUMNI,OTHRINTAKS,2020-09-08,APP WNL,ADOPTION,2020-09-14
A1107349,CAT,DOMESTIC SH,LFC 005,UNAVAILABLE,STRAY,OTC,OTHRINTAKS,2020-09-13,APP WNL,TRANSFER,2020-09-14
A1100140,DOG,PIT BULL,PCD 06,UNAVAILABLE,CONFISCATED,DANGEROUS,OTHRINTAKS,2020-09-13,APP INJ,OTHER,
A1106892,DOG,PIT BULL,AD 027,UNAVAILABLE,OWNER SURRENDER,APPOINT,NOTRIGHTFT,2020-09-09,APP WNL,ADOPTION,2020-09-14
A1107163,DOG,LABRADOR RETR,LFD 032,UNAVAILABLE,STRAY,OTC,OTHRINTAKS,2020-09-10,APP WNL,ADOPTION,2020-09-14
A1105946,DOG,PIT BULL,FOUND,IMPOUNDED,STRAY,WEB,,2020-08-14,NORMAL,FOUND EXP,2020-09-14
A1106506,DOG,ALASKAN HUSKY,VIP25,UNAVAILABLE,TRANSFER,ALUMNI,PERSNLISSU,2020-09-10,APP WNL,ADOPTION,2020-09-14
A1107353,CAT,DOMESTIC SH,LFC 003,UNAVAILABLE,STRAY,OTC,OTHRINTAKS,2020-09-13,APP WNL,TRANSFER,2020-09-14
A1089560,DOG,CHIHUAHUA SH,LFSD 06,EU RISK,OWNER SURRENDER,FIELD,HOUSING,2020-09-07,APP WNL,TRANSFER,2020-09-14
A1107227,DOG,LABRADOR RETR,LFD 069,UNAVAILABLE,OWNER SURRENDER,OTC,NOTRIGHTFT,2020-09-11,APP WNL,ADOPTION,2020-09-14
A1107389,CAT,DOMESTIC SH,FREEZER,UNAVAILABLE,OWNER SURRENDER,OTC,PERSNLISSU,2020-09-14,DECEASED,DISPOSAL,2020-09-14
A1107406,DOG,ENG BULLDOG,LOST,IMPOUNDED,STRAY,WEB,,2020-09-13,NORMAL,OTHER,
A1105734,CAT,DOMESTIC SH,INCU 02,AVAILABLE,STRAY,CONFINED,OTHER,2020-08-10,UNDERAGE,FOSTER,2020-08-15
A1105736,CAT,DOMESTIC SH,INCU 02,AVAILABLE,STRAY,CONFINED,OTHER,2020-08-10,UNDERAGE,FOSTER,2020-08-15
A1101190,DOG,PIT BULL,VIP14,UNAVAILABLE,OWNER SURRENDER,ALUMNI,NOTRIGHTFT,2020-09-06,APP WNL,ADOPTION,2020-09-13
A1105735,CAT,DOMESTIC SH,INCU 02,AVAILABLE,STRAY,CONFINED,OTHER,2020-08-10,UNDERAGE,FOSTER,2020-08-15
A1107077,DOG,PIT BULL,AD 009,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-09-08,APP WNL,ADOPTION,2020-09-14
A1107392,DOG,CHIHUAHUA SH,LOST,IMPOUNDED,STRAY,WEB,,2020-09-13,NORMAL,OTHER,
A1097878,DOG,PIT BULL,INJD 012,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-09-13,APP WNL,TREATMENT,2020-09-14
A1106753,DOG,POINTER,AD 038,UNAVAILABLE,OWNER SURRENDER,OTC,NOTRIGHTFT,2020-09-06,APP WNL,ADOPTION,2020-09-14
A1105944,DOG,SCHNAUZER MIN,LOST,IMPOUNDED,STRAY,WEB,,2020-07-30,NORMAL,LOST EXP,2020-09-14
A1107380,DOG,AUST CATTLE DOG,LOST,IMPOUNDED,STRAY,WEB,,2020-09-12,NORMAL,OTHER,
A1107387,DOG,SCHNAUZER MIN,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHER,2020-09-14,APP WNL,RETURNED TO OWNER,2020-09-14
A1107080,DOG,CHIHUAHUA SH,AD 067,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-09-08,APP SICK,ADOPTION,2020-09-14
A1100973,DOG,PIT BULL,INJD 006,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-09-14,APP WNL,TREATMENT,2020-09-14
A1107393,DOG,AUST SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2020-09-13,NORMAL,OTHER,
A1107430,DOG,PIT BULL,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-09-14,APP WNL,RETURNED TO OWNER,2020-09-14
A1107164,DOG,COLLIE SMOOTH,DC 07,IMPOUNDED,STRAY,AT LARGE,OTHER,2020-09-10,APP WNL,ADOPTION,2020-09-14
A1104557,DOG,LABRADOR RETR,VIP09,AVAILABLE,OWNER SURRENDER,GENERAL,MEDICAL,2020-07-15,APP WNL,FOSTER,2020-09-13
A1107115,CAT,DOMESTIC SH,AC 059,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-09-09,APP SICK,ADOPTION,2020-09-14
A1101349,DOG,GERM SHEPHERD,INJD 011,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-09-13,APP WNL,TREATMENT,2020-09-14
A1107375,BIRD,FALCON,RECEIVING,IMPOUNDED,WILDLIFE,NON-RABIES,OTHRINTAKS,2020-09-14,APP INJ,WILDLIFE,2020-09-14
A1106399,CAT,DOMESTIC SH,N07,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-08-26,APP SICK,FOSTER,2020-08-27
A1107350,CAT,DOMESTIC SH,LFC 080,UNAVAILABLE,STRAY,OTC,OTHRINTAKS,2020-09-13,APP WNL,TRANSFER,2020-09-14
A1107333,CAT,DOMESTIC SH,INCU 01,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-09-12,APP WNL,EUTHANIZED,2020-09-14
A1048056,DOG,PIT BULL,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHER,2020-09-14,APP WNL,RETURNED TO OWNER,2020-09-14
A1107090,DOG,PIT BULL,AD 066,UNAVAILABLE,STRAY,CONFINED,OTHER,2020-09-08,APP WNL,ADOPTION,2020-09-14
A1104123,CAT,DOMESTIC SH,AD 001,UNAVAILABLE,FOSTER,FOR ADOPT,OTHRINTAKS,2020-09-14,APP WNL,ADOPTION,2020-09-14
A1105933,DOG,CHIHUAHUA SH,FOUND,IMPOUNDED,STRAY,WEB,,2020-08-14,NORMAL,FOUND EXP,2020-09-14
A1107182,CAT,DOMESTIC MH,CC 22,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2020-09-10,APP WNL,ADOPTION,2020-09-14
A1106400,CAT,DOMESTIC SH,N07,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-08-26,APP SICK,FOSTER,2020-08-27
A1105914,DOG,BULL TERRIER,LOST,IMPOUNDED,STRAY,WEB,,2020-08-13,NORMAL,LOST EXP,2020-09-14
A1105543,DOG,PIT BULL,VIP10,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-08-06,APP WNL,FOSTER,2020-09-07
A1093451,DOG,PIT BULL,INJD 008,UNAVAILABLE,TREATMENT,HEART WORM,OTHER,2020-09-13,APP WNL,TREATMENT,2020-09-14
A1107160,DOG,GERM SHEPHERD,DC 02,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-09-10,APP WNL,ADOPTION,2020-09-14
A1107351,CAT,DOMESTIC SH,LFC 028,UNAVAILABLE,STRAY,OTC,OTHRINTAKS,2020-09-13,APP WNL,TRANSFER,2020-09-14
A1107429,DOG,PIT BULL,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-09-14,APP WNL,RETURNED TO OWNER,2020-09-14
A1105920,CAT,DOMESTIC MH,LOST,IMPOUNDED,STRAY,WEB,,2020-06-08,NORMAL,LOST EXP,2020-09-14
A1107352,CAT,DOMESTIC SH,LFC 003,UNAVAILABLE,STRAY,OTC,OTHRINTAKS,2020-09-13,APP WNL,TRANSFER,2020-09-14
A1098901,DOG,ROTTWEILER,INJD 012,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-09-13,APP WNL,TREATMENT,2020-09-14
A1095102,DOG,MIN PINSCHER,INJD 009,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-09-13,APP WNL,TREATMENT,2020-09-14
A1105443,CAT,DOMESTIC SH,F1,UNAVAILABLE,FOSTER,SURGERY,OTHER,2020-09-10,APP SICK,ADOPTION,2020-09-14
A1105943,DOG,PIT BULL,FOUND,IMPOUNDED,STRAY,WEB,,2020-08-14,NORMAL,FOUND EXP,2020-09-14
A1105945,DOG,PIT BULL,FOUND,IMPOUNDED,STRAY,WEB,,2020-08-14,NORMAL,FOUND EXP,2020-09-14
A1107166,DOG,LABRADOR RETR,DC 03,IMPOUNDED,STRAY,OTC,OTHRINTAKS,2020-09-10,APP WNL,ADOPTION,2020-09-14
A1107427,BIRD,OTHER BIRD,FREEZER,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHER,2020-09-14,APP INJ,DIED,2020-09-15
A1106900,DOG,PIT BULL,AD 026,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-09-04,APP WNL,ADOPTION,2020-09-14
A1094181,DOG,PIT BULL,INJD 008,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-09-13,APP WNL,TREATMENT,2020-09-14
A1106713,CAT,DOMESTIC SH,LFC 013,IMPOUNDED,STRAY,QUARANTINE,OTHRINTAKS,2020-09-01,APP WNL,TRANSFER,2020-09-14
A1107425,CAT,DOMESTIC SH,RECEIVING,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-09-14,CRITICAL,EUTHANIZED,2020-09-14
A1106465,DOG,GERM SHEPHERD,NMOMS 4,IMPOUNDED,TRANSFER,ALUMNI,OTHRINTAKS,2020-09-04,APP WNL,EUTHANIZED,2020-09-13
A1107260,DOG,CAIRN TERRIER,LFSD 14,UNAVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2020-09-11,APP WNL,ADOPTION,2020-09-14
A1107418,CAT,DOMESTIC SH,N02,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-09-14,APP SICK,EUTHANIZED,2020-09-14
A1107218,DOG,CHIHUAHUA SH,VT 06,LAB,OWNER SURRENDER,QUARANTINE,MEDICAL,2020-09-11,APP INJ,EUTHANIZED,2020-09-12
A1107428,DOG,PIT BULL,ID22A,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-09-14,APP WNL,RETURNED TO OWNER,2020-09-14
A1103922,CAT,DOMESTIC SH,CC 35,UNAVAILABLE,FOSTER,FOR ADOPT,OTHRINTAKS,2020-09-13,APP WNL,ADOPTION,2020-09-13
A1107433,CAT,DOMESTIC SH,N02,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2020-09-14,UNDERAGE,TRANSFER,2020-09-15
A1107236,DOG,AUST CATTLE DOG,DC 02,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-09-11,APP WNL,ADOPTION,2020-09-15
A1037992,CAT,DOMESTIC LH,AC 017,UNAVAILABLE,STRAY,OTC,OTHRINTAKS,2020-09-09,APP WNL,ADOPTION,2020-09-15
A1104238,DOG,PIT BULL,PCD 16,LAB,OWNER SURRENDER,FIELD,BEHAVIOR,2020-09-11,APP WNL,EUTHANIZED,2020-09-15
A1103860,DOG,PIT BULL,INJD 012,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-09-15,APP WNL,TREATMENT,2020-09-15
A1106998,WILDLIFE,OPOSSUM,OFFICE,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2020-09-07,APP WNL,WILDLIFE,2020-09-07
A0984057,DOG,LABRADOR RETR,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-09-15,APP WNL,RETURNED TO OWNER,2020-09-15
A1107465,CAT,DOMESTIC MH,LOST,IMPOUNDED,STRAY,WEB,,2020-09-13,NORMAL,OTHER,
A0835357,DOG,WELSH CORGI CAR,LFD 007,IMPOUNDED,STRAY,AT LARGE,OTHER,2020-09-13,APP SICK,RETURNED TO OWNER,2020-09-14
A1107390,CAT,DOMESTIC SH,AC 005,UNAVAILABLE,OWNER SURRENDER,OTC,MEDICAL,2020-09-14,APP WNL,ADOPTION,2020-09-15
A0855979,DOG,GERM SHEPHERD,INJD 008,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-09-15,APP WNL,TREATMENT,2020-09-15
A1107480,DOG,LABRADOR RETR,FOUND,IMPOUNDED,STRAY,WEB,,2020-09-15,NORMAL,OTHER,
A1107072,WILDLIFE,SQUIRREL,RECEIVING,IMPOUNDED,WILDLIFE,NON-RABIES,OTHER,2020-09-08,APP WNL,WILDLIFE,2020-09-08
A1080708,DOG,PIT BULL,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-09-15,APP WNL,RETURNED TO OWNER,2020-09-15
A1104064,DOG,GERM SHEPHERD,INJD 011,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-09-15,APP WNL,TREATMENT,2020-09-15
A1107156,DOG,CHIHUAHUA SH,AD 064,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-09-10,APP WNL,ADOPTION,2020-09-15
A1107451,DOG,PIT BULL,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-09-15,APP WNL,RETURNED TO OWNER,2020-09-15
A1107251,CAT,DOMESTIC SH,AC 045,AVAILABLE,OWNER SURRENDER,OTC,HOUSING,2020-09-11,APP WNL,ADOPTION,2020-09-15
A1107423,DOG,PIT BULL,VT 11,IMPOUNDED,STRAY,OTC,OTHRINTAKS,2020-09-14,APP SICK,EUTHANIZED,2020-09-15
A1105965,CAT,DOMESTIC LH,LOST,IMPOUNDED,STRAY,WEB,,2020-08-14,NORMAL,LOST EXP,2020-09-15
A1107435,CAT,DOMESTIC SH,N02,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2020-09-14,UNDERAGE,TRANSFER,2020-09-15
A1107366,WILDLIFE,SQUIRREL,VT 09,IMPOUNDED,WILDLIFE,NON-RABIES,OTHRINTAKS,2020-09-13,APP WNL,WILDLIFE,2020-09-14
A1107074,WILDLIFE,SQUIRREL,RECEIVING,IMPOUNDED,WILDLIFE,NON-RABIES,OTHER,2020-09-08,APP WNL,WILDLIFE,2020-09-08
A1107467,DOG,LABRADOR RETR,INJD 001,IMPOUNDED,OWNER SURRENDER,OTC,MEDICAL,2020-09-15,CRITICAL,EUTHANIZED,2020-09-15
A1107416,DOG,SHIH TZU,LFSD 06,UNAVAILABLE,OWNER SURRENDER,FIELD,PERSNLISSU,2020-09-14,APP WNL,ADOPTION,2020-09-15
A1107490,CAT,DOMESTIC SH,RECEIVING,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-09-15,DECEASED,DISPOSAL,2020-09-15
A1104616,DOG,LABRADOR RETR,INJD 009,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-09-15,APP WNL,TREATMENT,2020-09-15
A1107255,DOG,BEAGLE,DC 03,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-09-11,APP WNL,ADOPTION,2020-09-15
A1107171,DOG,SCHNAUZER MIN,LFSD 12,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-09-10,APP INJ,TRANSFER,2020-09-15
A1107279,DOG,PIT BULL,AD 008,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-09-11,APP WNL,TRANSFER,2020-09-15
A1107001,WILDLIFE,OPOSSUM,OFFICE,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2020-09-07,APP WNL,WILDLIFE,2020-09-07
A1107192,WILDLIFE,GUINEA PIG,VIP04,UNAVAILABLE,OWNER SURRENDER,GENERAL,FINANCIAL,2020-09-10,APP WNL,ADOPTION,2020-09-15
A1014579,DOG,LABRADOR RETR,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHER,2020-09-15,APP WNL,RETURNED TO OWNER,2020-09-15
A1107450,DOG,YORKSHIRE TERR,LOST,IMPOUNDED,STRAY,WEB,,2020-09-14,NORMAL,OTHER,
A1107442,WILDLIFE,OPOSSUM,LAB 01,LAB,WILDLIFE,NON-RABIES,OTHER,2020-09-15,APP INJ,EUTHANIZED,2020-09-15
A1107466,DOG,YORKSHIRE TERR,LOST,IMPOUNDED,STRAY,WEB,,2020-09-14,NORMAL,OTHER,
A1107142,DOG,BULLDOG,AD 062,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-09-09,APP WNL,ADOPTION,2020-09-15
A1107452,DOG,GREAT PYRENEES,RECEIVING,IMPOUNDED,STRAY,CONFINED,OTHER,2020-09-15,APP WNL,RETURNED TO OWNER,2020-09-15
A1106999,WILDLIFE,OPOSSUM,OFFICE,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2020-09-07,APP WNL,WILDLIFE,2020-09-07
A1105444,CAT,DOMESTIC SH,AD 001,UNAVAILABLE,FOSTER,FOR ADOPT,OTHER,2020-09-15,APP WNL,ADOPTION,2020-09-15
A1107010,CAT,DOMESTIC SH,AC 045,UNAVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2020-09-07,APP WNL,ADOPTION,2020-09-10
A1106798,DOG,PIT BULL,AD 055,UNAVAILABLE,OWNER SURRENDER,APPOINT,BEHAVIOR,2020-09-08,APP WNL,TRANSFER,2020-09-11
A1107167,DOG,LABRADOR RETR,DC 01,UNAVAILABLE,STRAY,OTC,OTHRINTAKS,2020-09-10,APP WNL,ADOPTION,2020-09-15
A1107469,CAT,DOMESTIC SH,RECEIVING,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2020-09-15,APP SICK,EUTHANIZED,2020-09-15
A1107002,WILDLIFE,OPOSSUM,OFFICE,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2020-09-07,APP WNL,WILDLIFE,2020-09-07
A1107441,DOG,GERM SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2020-09-13,NORMAL,OTHER,
A1104287,DOG,RAT TERRIER,INJD 013,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-09-15,APP WNL,TREATMENT,2020-09-15
A1107404,DOG,LABRADOR RETR,LFSD 04,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-09-14,APP SICK,ADOPTION,2020-09-15
A1107000,WILDLIFE,OPOSSUM,OFFICE,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2020-09-07,APP WNL,WILDLIFE,2020-09-07
A1107432,CAT,DOMESTIC SH,N02,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2020-09-14,UNDERAGE,TRANSFER,2020-09-15
A1107277,DOG,PIT BULL,AD 008,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-09-11,APP WNL,TRANSFER,2020-09-15
A1107434,CAT,DOMESTIC SH,N02,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2020-09-14,UNDERAGE,TRANSFER,2020-09-15
A1107231,DOG,LABRADOR RETR,LFSD 08,UNAVAILABLE,STRAY,AT LARGE,OTHER,2020-09-11,APP WNL,ADOPTION,2020-09-15
A1075061,DOG,PIT BULL,AD 004,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-09-01,APP WNL,ADOPTION,2020-09-15
A1107311,CAT,DOMESTIC SH,LFC 030,AVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2020-09-12,APP WNL,ADOPTION,2020-09-15
A1107004,WILDLIFE,OPOSSUM,OFFICE,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2020-09-07,APP WNL,WILDLIFE,2020-09-07
A1107457,CAT,DOMESTIC SH,N04,UNAVAILABLE,STRAY,CONFINED,OTHER,2020-09-15,APP SICK,TRANSFER,2020-09-16
A1106012,CAT,DOMESTIC SH,LOST,IMPOUNDED,STRAY,WEB,,2020-08-14,NORMAL,LOST EXP,2020-09-16
A1106494,DOG,BERNESE MTN DOG,LFD 141,AVAILABLE,OWNER SURRENDER,OTC,BEHAVIOR,2020-08-28,APP WNL,ADOPTION,2020-09-16
A1104923,CAT,DOMESTIC SH,RESC FOST,UNAVAILABLE,OWNER SURRENDER,FIELD,OTHRINTAKS,2020-07-24,APP WNL,TRANSFER,2020-07-25
A1106801,DOG,PIT BULL,AD 042,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-09-02,APP WNL,ADOPTION,2020-09-16
A1107478,CAT,DOMESTIC SH,N03,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-09-15,APP SICK,TRANSFER,2020-09-16
A1107265,DOG,SIBERIAN HUSKY,LFD 078,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-09-11,APP WNL,RETURNED TO OWNER,2020-09-14
A1107475,CAT,DOMESTIC SH,N03,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-09-15,APP SICK,TRANSFER,2020-09-16
A1106517,DOG,SHIH TZU,LFD 125,UNAVAILABLE,KEEPSAFE,DISASTER,OTHER,2020-08-28,APP WNL,RETURNED TO OWNER,2020-09-16
A1107506,DOG,ST BERNARD SMTH,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-09-16,APP WNL,RETURNED TO OWNER,2020-09-16
A1106896,CAT,DOMESTIC SH,INCU 02,IMPOUNDED,FOSTER,RETURN,OTHER,2020-09-10,APP WNL,EUTHANIZED,2020-09-16
A1105654,DOG,GERM SHEPHERD,INJD 009,UNAVAILABLE,TREATMENT,HEART WORM,OTHER,2020-09-16,APP WNL,TREATMENT,2020-09-16
A1107316,CAT,DOMESTIC SH,AC 009,UNAVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2020-09-12,APP WNL,ADOPTION,2020-09-16
A1081331,DOG,DOBERMAN PINSCH,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-09-16,APP WNL,RETURNED TO OWNER,2020-09-16
A1107453,DOG,GERM SHEPHERD,LFSD 12,UNAVAILABLE,OWNER SURRENDER,APPOINT,PERSNLISSU,2020-09-15,APP WNL,ADOPTION,2020-09-16
A1107505,DOG,ST BERNARD SMTH,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-09-16,APP WNL,RETURNED TO OWNER,2020-09-16
A1107388,DOG,BELG MALINOIS,LFD 005,UNAVAILABLE,STRAY,AT LARGE,OTHER,2020-09-14,APP WNL,RETURNED TO OWNER,2020-09-16
A1104793,DOG,GERM SHEPHERD,INJD 008,UNAVAILABLE,TREATMENT,HEART WORM,OTHER,2020-09-16,APP WNL,TREATMENT,2020-09-16
A1105436,CAT,DOMESTIC SH,RESC FOST,IMPOUNDED,STRAY,AT LARGE,MEDICAL,2020-08-04,APP INJ,TRANSFER,2020-08-06
A1106703,DOG,PIT BULL,AD 043,UNAVAILABLE,STRAY,AT LARGE,OTHER,2020-09-01,APP WNL,ADOPTION,2020-09-16
A1107458,CAT,DOMESTIC SH,N04,UNAVAILABLE,STRAY,CONFINED,OTHER,2020-09-15,APP SICK,TRANSFER,2020-09-16
A1107359,DOG,ROTTWEILER,LFD 019,UNAVAILABLE,OWNER SURRENDER,FIELD,PERSNLISSU,2020-09-13,UNKNOWN,ADOPTION,2020-09-16
A1105740,DOG,AUST CATTLE DOG,INJD 007,UNAVAILABLE,TREATMENT,HEART WORM,OTHER,2020-09-16,APP WNL,TREATMENT,2020-09-16
A1106903,DOG,TENN TR BRINDLE,AD 011,AVAILABLE,OWNER SURRENDER,FIELD,HOUSING,2020-09-04,APP WNL,FOSTER,2020-09-16
A1107459,CAT,DOMESTIC SH,N04,UNAVAILABLE,STRAY,CONFINED,OTHER,2020-09-15,APP SICK,TRANSFER,2020-09-16
