Animal Id,Animal Type,Animal Breed,Kennel Number,Kennel Status,Intake Type,Intake Subtype,Reason,Intake Date,Intake Condition,Outcome Type,Outcome Date
A1171405,BIRD,PIGEON,096027-01,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2023-03-12,APP INJ,WILDLIFE,2023-03-12
A1172906,DOG,MIXED BREED,LFD 060,AVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2023-03-29,APP WNL,OTHER,2000-01-01
A1172892,DOG,MIXED BREED,LAB 03,LAB,STRAY,AT LARGE,OTHRINTAKS,2023-03-29,APP WNL,EUTHANIZED,2023-04-05
A1173743,DOG,MIXED BREED,AD 027,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-02,APP WNL,OTHER,2000-01-01
A1174405,DOG,PIT BULL,206010-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2023-04-05,APP WNL,RETURNED TO OWNER,2023-04-05
A1174384,BIRD,OTHER BIRD,ON SITE,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2023-04-05,APP INJ,OTHER,2000-01-01
A1174391,BIRD,OTHER BIRD,ON SITE,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2023-04-05,APP INJ,OTHER,2000-01-01
A1174279,WILDLIFE,OPOSSUM,OFFICE,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2023-04-05,UNDERAGE,WILDLIFE,2023-04-05
A1174390,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1173881,CAT,DOMESTIC SH,LFC 024,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-02,APP WNL,TRANSFER,2023-04-05
A1172966,DOG,ALASKAN HUSKY,LAB 03,LAB,STRAY,AT LARGE,OTHRINTAKS,2023-03-30,APP WNL,EUTHANIZED,2023-04-05
A1170816,DOG,FRENCH BULLDOG,LOST,IMPOUNDED,STRAY,WEB,,2023-03-04,NORMAL,LOST EXP,2023-04-05
A1170825,DOG,CHIHUAHUA SH,LOST,IMPOUNDED,STRAY,WEB,,2023-03-03,NORMAL,LOST EXP,2023-04-05
A1174314,DOG,LABRADOR RETR,206010-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2023-04-05,APP WNL,RETURNED TO OWNER,2023-04-05
A1174385,BIRD,OTHER BIRD,ON SITE,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2023-04-05,APP INJ,OTHER,2000-01-01
A1172378,DOG,MIXED BREED,LAB 01,LAB,STRAY,AT LARGE,OTHRINTAKS,2023-03-23,APP WNL,EUTHANIZED,2023-04-05
A1174292,DOG,MIXED BREED,PUPS 3,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-01,APP WNL,OTHER,2000-01-01
A1172528,DOG,MIXED BREED,LFD 118,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-03-25,APP WNL,TRANSFER,2023-04-05
A1174363,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1174368,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1174307,BIRD,CHICKEN,FREEZER,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2023-04-05,DECEASED,OTHER,2000-01-01
A1174154,DOG,MIXED BREED,DC 21,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-03,APP WNL,ADOPTION,2023-04-05
A1155729,DOG,GERM SHEPHERD,LFD 074,AVAILABLE,OWNER SURRENDER,APPOINT,OTHRINTAKS,2023-04-03,APP WNL,OTHER,2000-01-01
A1174142,DOG,MIXED BREED,N10,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-03,APP WNL,FOSTER,2023-04-05
A1170862,DOG,MIXED BREED,DC 03,PENDING,FOSTER,APPOINT,FOR ADOPT,2023-04-05,APP WNL,ADOPTION,2023-04-05
A1174358,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1172988,DOG,MIXED BREED,CC 02,AVAILABLE,OWNER SURRENDER,APPOINT,PERSNLISSU,2023-03-30,APP WNL,ADOPTION,2023-04-05
A1173982,DOG,MIXED BREED,AD 022,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-02,APP WNL,OTHER,2000-01-01
A1174372,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1171436,WILDLIFE,RABBIT LH,PK05,PENDING,FOSTER,APPOINT,SURGERY,2023-04-05,APP WNL,ADOPTION,2023-04-05
A1174324,DOG,MIXED BREED,LFD 101,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2023-04-05,APP WNL,OTHER,2000-01-01
A1174364,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1174393,BIRD,OTHER BIRD,ON SITE,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2023-04-05,APP INJ,OTHER,2000-01-01
A1174350,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1174400,DOG,BICHON FRISE,FOUND,IMPOUNDED,STRAY,WEB,,2023-04-05,NORMAL,OTHER,2000-01-01
A1174145,DOG,MIXED BREED,N10,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-03,APP WNL,FOSTER,2023-04-05
A1172585,WILDLIFE,OPOSSUM,OFFICE,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2023-03-25,UNDERAGE,WILDLIFE,2023-03-26
A1165330,DOG,MIXED BREED,LFD 161,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-26,APP WNL,FOSTER,2023-01-27
A1174333,DOG,POODLE STND,FOUND,IMPOUNDED,STRAY,WEB,,2023-04-05,NORMAL,OTHER,2000-01-01
A1092895,DOG,LABRADOR RETR,LFSD 09,AVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2023-04-04,APP WNL,OTHER,2000-01-01
A1172961,DOG,MIXED BREED,VIP17,AVAILABLE,OWNER SURRENDER,APPOINT,BEHAVIOR,2023-03-30,APP WNL,RETURNED TO OWNER,2023-04-05
A1174283,WILDLIFE,OPOSSUM,OFFICE,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2023-04-05,UNDERAGE,WILDLIFE,2023-04-05
A1174404,DOG,ROTTWEILER,206010-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2023-04-05,APP WNL,RETURNED TO OWNER,2023-04-05
A1173878,DOG,MIXED BREED,VIP18,LAB,OWNER SURRENDER,APPOINT,OTHRINTAKS,2023-04-02,APP WNL,EUTHANIZED,2023-04-05
A1173160,BIRD,CHICKEN,FREEZER,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2023-04-01,APP WNL,OTHER,2000-01-01
A1146636,DOG,GOLDEN RETR,FOSTER,IMPOUNDED,FOSTER,APPOINT,FOR ADOPT,2023-03-28,APP WNL,ADOPTION,2023-03-29
A1173064,DOG,MIXED BREED,QD 14,LAB,OWNER SURRENDER,QUARANTINE,BEHAVIOR,2023-03-31,APP WNL,EUTHANIZED,2023-04-05
A1174370,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1174332,DOG,POODLE STND,FOUND,IMPOUNDED,STRAY,WEB,,2023-04-05,NORMAL,OTHER,2000-01-01
A1170824,DOG,AM PIT BULL TER,LOST,IMPOUNDED,STRAY,WEB,,2023-03-04,NORMAL,LOST EXP,2023-04-05
A1172262,DOG,MIXED BREED,FREEZER,UNAVAILABLE,OWNER SURRENDER,URGENT,OTHRINTAKS,2023-03-21,APP WNL,EUTHANIZED,2023-04-05
A1174133,DOG,PUG,AD 018,AVAILABLE,OWNER SURRENDER,URGENT,EVICTION,2023-04-03,APP WNL,TRANSFER,2023-04-05
A1173116,DOG,MIXED BREED,LAB 15,LAB,OWNER SURRENDER,APPOINT,FINANCIAL,2023-03-31,APP SICK,EUTHANIZED,2023-04-05
A1174342,DOG,PIT BULL,INJD 001,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2023-04-05,APP INJ,OTHER,2000-01-01
A1174160,DOG,MIXED BREED,DC 02,AVAILABLE,OWNER SURRENDER,WALK IN,HOUSING,2023-04-03,APP WNL,ADOPTION,2023-04-05
A1172184,DOG,LABRADOR RETR,QD 02,LAB,CONFISCATED,QUARANTINE,OTHRINTAKS,2023-03-20,APP WNL,EUTHANIZED,2023-04-05
A1170207,DOG,MIXED BREED,DC 05,AVAILABLE,TREATMENT,SPAY/NEUT,SURGERY,2023-04-05,APP WNL,TREATMENT,2023-04-05
A1173998,DOG,PIT BULL,LFSD 12,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2023-04-02,APP INJ,OTHER,2000-01-01
A1173959,DOG,MIXED BREED,N09,AVAILABLE,OWNER SURRENDER,WALK IN,NOTRIGHTFT,2023-04-02,APP WNL,FOSTER,2023-04-05
A1170511,DOG,MIXED BREED,PUPS 2,AVAILABLE,FOSTER,APPOINT,PERSNLISSU,2023-04-01,APP WNL,OTHER,2000-01-01
A1174306,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2023-04-05,APP INJ,OTHER,2000-01-01
A1174310,DOG,PIT BULL,206006-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2023-04-05,APP INJ,RETURNED TO OWNER,2023-04-05
A1172639,DOG,MIXED BREED,DC 16,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-03-26,APP WNL,ADOPTION,2023-04-05
A1173880,CAT,DOMESTIC SH,LFC 024,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-02,APP WNL,TRANSFER,2023-04-05
A1174157,DOG,MIXED BREED,DC 21,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-03,APP WNL,ADOPTION,2023-04-05
A1172883,DOG,ALASKAN HUSKY,ID15A,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-03-29,APP WNL,OTHER,2000-01-01
A1172469,DOG,MIXED BREED,ID18A,LAB,STRAY,AT LARGE,OTHRINTAKS,2023-03-24,APP SICK,EUTHANIZED,2023-04-05
A1174388,BIRD,OTHER BIRD,ON SITE,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2023-04-05,APP INJ,OTHER,2000-01-01
A1174359,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1081705,DOG,LABRADOR RETR,LFD 128,PRE-LAB,OWNER SURRENDER,URGENT,OTHRINTAKS,2023-03-26,APP WNL,FOSTER,2023-04-05
A1173984,DOG,MIXED BREED,FREEZER,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2023-04-02,CRITICAL,EUTHANIZED,2023-04-05
A1174296,DOG,MIXED BREED,PUPS 3,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-01,APP WNL,OTHER,2000-01-01
A1174282,WILDLIFE,OPOSSUM,OFFICE,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2023-04-05,UNDERAGE,WILDLIFE,2023-04-05
A1172141,DOG,MIXED BREED,LAB 01,LAB,STRAY,AT LARGE,OTHRINTAKS,2023-03-20,APP WNL,EUTHANIZED,2023-04-05
A1162767,DOG,MIXED BREED,AD 090,PRE-LAB,STRAY,AT LARGE,OTHRINTAKS,2022-11-20,APP WNL,EUTHANIZED,2023-04-05
A1174360,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1174403,DOG,ROTTWEILER,206010-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2023-04-05,APP WNL,RETURNED TO OWNER,2023-04-05
A1173884,DOG,AMERICAN STAFF,LFD 124,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-02,APP WNL,OTHER,2000-01-01
A1173259,DOG,MIXED BREED,LFSD 10,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-01,APP WNL,OTHER,2000-01-01
A1173963,DOG,PIT BULL,LFD 154,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-02,APP INJ,OTHER,2000-01-01
A1174284,WILDLIFE,OPOSSUM,OFFICE,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2023-04-05,UNDERAGE,WILDLIFE,2023-04-05
A1174401,DOG,FIELD SPANIEL,FOUND,IMPOUNDED,STRAY,WEB,,2023-04-05,NORMAL,OTHER,2000-01-01
A1173047,DOG,PIT BULL,LAB 16,LAB,STRAY,AT LARGE,OTHRINTAKS,2023-03-31,APP SICK,EUTHANIZED,2023-04-05
A1139511,DOG,LABRADOR RETR,AD 062,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-03-29,APP WNL,OTHER,2000-01-01
A1174355,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1170827,DOG,POODLE STND,LOST,IMPOUNDED,STRAY,WEB,,2023-03-05,NORMAL,LOST EXP,2023-04-05
A1146309,CAT,DOMESTIC SH,FREEZER,IMPOUNDED,DISPOS REQ,OTC,OTHRINTAKS,2023-04-05,DECEASED,DISPOSAL,2023-04-05
A1174319,DOG,GERM SHEPHERD,LFD 108,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2023-04-05,APP WNL,OTHER,2000-01-01
A1172694,DOG,PIT BULL,LAB 02,LAB,STRAY,AT LARGE,OTHRINTAKS,2023-03-27,APP INJ,EUTHANIZED,2023-04-05
A1174323,DOG,PIT BULL,206006-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2023-04-05,APP INJ,RETURNED TO OWNER,2023-04-05
A1174327,BIRD,CHICKEN,OFFICE,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2023-04-05,APP INJ,OTHER,2000-01-01
A1170793,CAT,AMER SH,LOST,IMPOUNDED,STRAY,WEB,,2023-01-26,NORMAL,LOST EXP,2023-04-05
A1173964,DOG,LABRADOR RETR,LFSD 03,AVAILABLE,OWNER SURRENDER,APPOINT,PERSNLISSU,2023-04-02,APP WNL,OTHER,2000-01-01
A1172804,DOG,MIXED BREED,LFD 122,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-03-28,APP WNL,OTHER,2000-01-01
A1174289,DOG,MIXED BREED,PUPS 3,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-01,APP WNL,OTHER,2000-01-01
A1088829,DOG,PIT BULL,LFD 118,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-20,APP WNL,FOSTER,2023-01-24
A1087585,DOG,PIT BULL,QD 02,UNAVAILABLE,CONFISCATED,QUARANTINE,OTHRINTAKS,2023-03-31,APP WNL,OTHER,2000-01-01
A1173249,DOG,MIXED BREED,DC 15,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-01,APP WNL,TRANSFER,2023-04-05
A1172901,DOG,MIXED BREED,LFD 059,AVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2023-03-29,APP WNL,OTHER,2000-01-01
A1165330,DOG,MIXED BREED,INJD 005,AVAILABLE,TREATMENT,ILLNESS,MEDICAL,2023-02-04,APP SICK,TREATMENT,2023-02-05
A1173960,DOG,MIXED BREED,N09,AVAILABLE,OWNER SURRENDER,WALK IN,NOTRIGHTFT,2023-04-02,APP WNL,FOSTER,2023-04-05
A1173806,DOG,GERM SHEPHERD,AD 005,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2023-04-02,APP WNL,OTHER,2000-01-01
A1170821,CAT,AMER SH,LOST,IMPOUNDED,STRAY,WEB,,2023-02-26,NORMAL,LOST EXP,2023-04-05
A1174200,DOG,MIXED BREED,LFD 093,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2023-04-04,APP WNL,RETURNED TO OWNER,2000-01-01
A1165472,DOG,MIXED BREED,DC 04,UNAVAILABLE,TREATMENT,SPAY/NEUT,SURGERY,2023-04-05,APP WNL,TREATMENT,2023-04-05
A1172863,DOG,MIXED BREED,DC 21,PENDING,STRAY,AT LARGE,OTHER,2023-03-29,APP WNL,FOSTER,2023-04-04
A1174354,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1174313,WILDLIFE,OPOSSUM,166016-01,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2023-04-05,APP WNL,WILDLIFE,2023-04-05
A1172941,DOG,PIT BULL,AD 076,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2023-03-30,APP WNL,RETURNED TO OWNER,2023-04-05
A1173949,DOG,MIXED BREED,N09,AVAILABLE,OWNER SURRENDER,WALK IN,NOTRIGHTFT,2023-04-02,APP WNL,FOSTER,2023-04-05
A1174371,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1174389,BIRD,OTHER BIRD,ON SITE,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2023-04-05,APP INJ,OTHER,2000-01-01
A1174190,WILDLIFE,RABBIT SH,PK06,IMPOUNDED,KEEPSAFE,OWN HOSPIT,OTHRINTAKS,2023-04-04,APP WNL,ADOPTION,2000-01-01
A1170993,DOG,LABRADOR RETR,DC 01,AVAILABLE,FOSTER,APPOINT,FOR ADOPT,2023-04-05,APP WNL,ADOPTION,2023-04-05
A1173996,DOG,MIXED BREED,LFD 123,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2023-04-02,APP WNL,OTHER,2000-01-01
A1173035,DOG,MIXED BREED,AD 086,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-03-31,APP WNL,OTHER,2000-01-01
A1174386,BIRD,OTHER BIRD,ON SITE,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2023-04-05,APP INJ,OTHER,2000-01-01
A1173193,DOG,PIT BULL,DC 10,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2023-04-01,APP WNL,FOSTER,2023-04-05
A1173275,DOG,MIXED BREED,CC 03,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-01,APP WNL,ADOPTION,2023-04-05
A1174280,WILDLIFE,OPOSSUM,OFFICE,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2023-04-05,UNDERAGE,WILDLIFE,2023-04-05
A1174240,CAT,DOMESTIC SH,INCU 01,LAB,STRAY,AT LARGE,OTHRINTAKS,2023-04-04,APP SICK,EUTHANIZED,2023-04-05
A1172977,DOG,MIXED BREED,SHD 11,LAB,STRAY,AT LARGE,OTHRINTAKS,2023-03-30,APP WNL,EUTHANIZED,2023-04-05
A1173281,DOG,MIXED BREED,PUPS 3,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-01,APP WNL,OTHER,2000-01-01
A1174298,DOG,MIXED BREED,PUPS 3,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-01,APP WNL,OTHER,2000-01-01
A1170817,DOG,SIBERIAN HUSKY,FOUND,IMPOUNDED,STRAY,WEB,,2023-03-02,NORMAL,FOUND EXP,2023-04-05
A1174262,CAT,DOMESTIC SH,LFC 057,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2023-04-04,APP WNL,ADOPTION,2000-01-01
A1170460,DOG,MASTIFF,DC 07,PENDING,FOSTER,APPOINT,FOR ADOPT,2023-04-05,APP WNL,ADOPTION,2023-04-05
A1170764,DOG,AUST SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2023-03-04,NORMAL,LOST EXP,2023-04-05
A1170774,DOG,ALASKAN HUSKY,LOST,IMPOUNDED,STRAY,WEB,,2023-03-03,NORMAL,LOST EXP,2023-04-05
A1174399,DOG,GREAT PYRENEES,FOUND,IMPOUNDED,STRAY,WEB,,2023-04-05,NORMAL,OTHER,2000-01-01
A1174357,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1174196,DOG,MIXED BREED,LAB 02,LAB,OWNER SURRENDER,URGENT,OTHRINTAKS,2023-04-04,APP SICK,EUTHANIZED,2023-04-05
A1174351,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1173082,DOG,MIXED BREED,CC 01,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-03-31,APP WNL,ADOPTION,2023-04-05
A1171774,DOG,MIXED BREED,LAB 15,LAB,OWNER SURRENDER,APPOINT,OTHRINTAKS,2023-03-20,APP WNL,EUTHANIZED,2023-04-05
A1174422,CAT,DOMESTIC SH,146006-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2023-04-05,CRITICAL,EUTHANIZED,2023-04-05
A1174297,DOG,MIXED BREED,PUPS 3,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-01,APP WNL,OTHER,2000-01-01
A1172171,DOG,MIXED BREED,LAB 02,LAB,OWNER SURRENDER,APPOINT,BEHAVIOR,2023-03-20,APP WNL,EUTHANIZED,2023-04-05
A1174281,WILDLIFE,OPOSSUM,OFFICE,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2023-04-05,UNDERAGE,WILDLIFE,2023-04-05
A1172272,DOG,PIT BULL,LFD 122,LAB,CONFISCATED,SAC,OTHRINTAKS,2023-03-22,APP WNL,EUTHANIZED,2023-04-05
A1174143,DOG,MIXED BREED,N10,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-03,APP WNL,FOSTER,2023-04-05
A1173944,DOG,MIXED BREED,N09,AVAILABLE,OWNER SURRENDER,WALK IN,NOTRIGHTFT,2023-04-02,APP WNL,FOSTER,2023-04-05
A1174366,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1172792,DOG,CHINESE SHARPEI,LFD 126,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-03-28,APP WNL,OTHER,2000-01-01
A1173813,DOG,MIXED BREED,AD 001,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-02,APP WNL,OTHER,2000-01-01
A1174394,BIRD,OTHER BIRD,ON SITE,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2023-04-05,APP INJ,OTHER,2000-01-01
A1174155,DOG,MIXED BREED,DC 21,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-03,APP WNL,ADOPTION,2023-04-05
A1173995,DOG,MIXED BREED,LFD 123,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2023-04-02,APP WNL,OTHER,2000-01-01
A1170802,DOG,POODLE MIN,LOST,IMPOUNDED,STRAY,WEB,,2023-03-04,NORMAL,LOST EXP,2023-04-05
A1174367,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1174244,DOG,PIT BULL,PCD 12,AVAILABLE,OWNER SURRENDER,URGENT,HOUSING,2023-04-04,APP WNL,OTHER,2000-01-01
A1170767,DOG,GERM SH POINT,LOST,IMPOUNDED,STRAY,WEB,,2023-03-04,NORMAL,LOST EXP,2023-04-05
A1174294,DOG,MIXED BREED,PUPS 3,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-01,APP WNL,OTHER,2000-01-01
A1170787,DOG,FRENCH BULLDOG,LOST,IMPOUNDED,STRAY,WEB,,2023-03-04,NORMAL,LOST EXP,2023-04-05
A1170818,DOG,SIBERIAN HUSKY,FOUND,IMPOUNDED,STRAY,WEB,,2023-03-02,NORMAL,FOUND EXP,2023-04-05
A1174369,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1174285,WILDLIFE,OPOSSUM,OFFICE,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2023-04-05,UNDERAGE,WILDLIFE,2023-04-05
A1057990,DOG,AUST CATTLE DOG,PCD 18,UNAVAILABLE,OWNER SURRENDER,QUARANTINE,OTHRINTAKS,2023-04-01,APP WNL,OTHER,2000-01-01
A1174290,DOG,MIXED BREED,PUPS 3,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-01,APP WNL,OTHER,2000-01-01
A1168341,DOG,MIXED BREED,FOSTER,AVAILABLE,FOSTER,APPOINT,FOR ADOPT,2023-04-05,APP WNL,ADOPTION,2000-01-01
A1170786,DOG,POMERANIAN,FOUND,IMPOUNDED,STRAY,WEB,,2023-03-03,NORMAL,FOUND EXP,2023-04-05
A1174362,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1174392,BIRD,OTHER BIRD,ON SITE,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2023-04-05,APP INJ,OTHER,2000-01-01
A1170862,DOG,MIXED BREED,DC 03,PENDING,STRAY,AT LARGE,OTHRINTAKS,2023-03-06,APP WNL,FOSTER,2023-03-11
A1174291,DOG,MIXED BREED,PUPS 3,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-01,APP WNL,OTHER,2000-01-01
A1174365,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1173882,CAT,DOMESTIC SH,LFC 024,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-02,APP WNL,TRANSFER,2023-04-05
A1173260,CAT,DOMESTIC LH,VT 10,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-04-01,APP INJ,TRANSFER,2023-04-05
A1174424,DOG,POINTER,FOUND,IMPOUNDED,STRAY,WEB,,2023-04-02,NORMAL,OTHER,2000-01-01
A1174356,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP INJ,OTHER,2000-01-01
A1174396,BIRD,OTHER BIRD,ON SITE,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2023-04-05,APP INJ,OTHER,2000-01-01
A1174374,BIRD,CHICKEN,NMOMS 7,UNAVAILABLE,CONFISCATED,SAC,OTHER,2023-04-05,APP WNL,OTHER,2000-01-01
A1174387,BIRD,OTHER BIRD,ON SITE,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2023-04-05,APP INJ,OTHER,2000-01-01
A1171430,WILDLIFE,RABBIT LH,PK05,PENDING,FOSTER,APPOINT,SURGERY,2023-04-05,APP WNL,ADOPTION,2023-04-05
A1174304,DOG,MIXED BREED,LFD 096,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2023-04-05,APP WNL,OTHER,2000-01-01
